C?digo ?mbito,?mbito,C?digo ?rea (FAO),?rea,C?digo Elemento,Elemento,C?digo Producto (FAO),Producto,C?digo a?o,A?o,Unidad,Valor,S?mbolo,Descripci?n del S?mbolo
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1965","1965","toneladas","500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1966","1966","toneladas","500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1967","1967","toneladas","500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1968","1968","toneladas","600","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1969","1969","toneladas","800","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1970","1970","toneladas","800","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1971","1971","toneladas","800","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1972","1972","toneladas","800","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1990","1990","toneladas","0","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1991","1991","toneladas","0","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1992","1992","toneladas","0","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1993","1993","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1994","1994","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1995","1995","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1996","1996","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1997","1997","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1998","1998","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1999","1999","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2000","2000","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2001","2001","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2002","2002","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2003","2003","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2004","2004","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2005","2005","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2006","2006","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2007","2007","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2008","2008","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2009","2009","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2010","2010","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2011","2011","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2012","2012","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2013","2013","toneladas","10800","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2014","2014","toneladas","11100","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2015","2015","toneladas","11400","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2016","2016","toneladas","11800","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2017","2017","toneladas","12000","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2018","2018","toneladas","12600","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","2019","2019","toneladas","13107","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1961","1961","ha","48140","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1962","1962","ha","49000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1963","1963","ha","58000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1964","1964","ha","58000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1965","1965","ha","46080","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1966","1966","ha","55000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1967","1967","ha","61000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1968","1968","ha","46750","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1969","1969","ha","52600","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1970","1970","ha","51100","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1971","1971","ha","55600","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1972","1972","ha","63500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1973","1973","ha","52400","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1974","1974","ha","59100","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1975","1975","ha","75600","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1976","1976","ha","68000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1977","1977","ha","46600","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1978","1978","ha","68400","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1979","1979","ha","73900","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1980","1980","ha","62600","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1981","1981","ha","36000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1982","1982","ha","34900","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1983","1983","ha","17600","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1984","1984","ha","17400","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1985","1985","ha","30500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1986","1986","ha","37500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1987","1987","ha","46900","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1988","1988","ha","53400","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1989","1989","ha","49800","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1990","1990","ha","54300","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1991","1991","ha","49500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1992","1992","ha","33414","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1993","1993","ha","36232","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1994","1994","ha","29009","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1995","1995","ha","20443","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1996","1996","ha","18714","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1997","1997","ha","9580","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1998","1998","ha","6132","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","1999","1999","ha","6299","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2000","2000","ha","7448","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2001","2001","ha","4030","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2002","2002","ha","6435","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2003","2003","ha","4485","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2004","2004","ha","5539","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2005","2005","ha","5606","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2006","2006","ha","4611","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2007","2007","ha","4897","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2008","2008","ha","5669","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2009","2009","ha","7283","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2010","2010","ha","6383","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2011","2011","ha","3191","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2012","2012","ha","4063","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2013","2013","ha","6060","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2014","2014","ha","6179","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2015","2015","ha","4076","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2016","2016","ha","4838","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2017","2017","ha","2957","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2018","2018","ha","4412","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","44","Cebada","2019","2019","ha","3149","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","44","Cebada","1961","1961","hg/ha","20646","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","44","Cebada","1962","1962","hg/ha","22041","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","44","Cebada","1963","1963","hg/ha","20274","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","44","Cebada","1964","1964","hg/ha","19595","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5419","Rendimiento","44","Cebada","1965","1965","hg/ha","19531","Fc","Datos calculados"
